_id,business_name,business_id,pitch_id,business_founders[0],business_founders[1],business_founders[2],business_founders[3],business_founders[4],Business Attributes.Business Fundamentals.Business Origin Story.Inspiration Source,Business Attributes.Business Fundamentals.Business Origin Story.Development Timeline,Business Attributes.Business Fundamentals.Regulatory Requirements.Compliance Status,Business Attributes.Business Fundamentals.Regulatory Requirements.Specific Compliance,Business Attributes.Business Fundamentals.Regulatory Requirements.Regulatory Bodies,Business Attributes.Business Fundamentals.Market Recognition.Achievements & Awards,Business Attributes.Business Fundamentals.Market Recognition.Public Perception,Business Attributes.Business Fundamentals.Industry Classification.Primary Industry,Business Attributes.Business Fundamentals.Industry Classification.Sub-Industry Examples,Business Attributes.Business Fundamentals.Development Stage,Business Attributes.Business Fundamentals.Business Model.Primary Revenue Model,Business Attributes.Business Fundamentals.Business Model.Target Market Segment,Business Attributes.Financial Metrics.Revenue Brackets (Annual),Business Attributes.Financial Metrics.Profitability Status,Business Attributes.Financial Metrics.Cost Structure Components,Business Attributes.Financial Metrics.Investment Profile.Previous Funding Sources,Business Attributes.Financial Metrics.Investment Profile.Investment Ask,Business Attributes.Financial Metrics.Investment Profile.Equity Offered,Business Attributes.Market Position.Customer Engagement.Feedback Channels,Business Attributes.Market Position.Customer Engagement.Customer Loyalty Programs,Business Attributes.Market Position.Digital Presence.Online Platforms,Business Attributes.Market Position.Digital Presence.Digital Marketing Channels,Business Attributes.Market Position.Market Size Categories,Business Attributes.Market Position.Competition Level,Business Attributes.Market Position.Competitive Position,Business Attributes.Product/Service Attributes.Innovation Level,Business Attributes.Product/Service Attributes.Intellectual Property Status,Business Attributes.Product/Service Attributes.Development Status,Business Attributes.Team Composition.Leadership Experience,Business Attributes.Team Composition.Background,Business Attributes.Team Composition.Team Size,Business Attributes.Team Composition.Expertise Coverage,Business Attributes.Growth & Scalability.Growth Rate,Business Attributes.Growth & Scalability.Scalability Potential,Business Attributes.Growth & Scalability.International Potential,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.Manufacturing Impact,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.End-of-Life Management,Business Attributes.Impact & Sustainability.Community Integration.Local Impact,Business Attributes.Impact & Sustainability.Community Integration.Global Responsibility,Business Attributes.Impact & Sustainability.Environmental Impact,Business Attributes.Impact & Sustainability.Social Impact,Business Attributes.Impact & Sustainability.Sustainability Practices,Business Attributes.Risk Assessment.Operational Risks,Business Attributes.Risk Assessment.Market Risks,Business Attributes.Risk Assessment.Financial Risks,Business Attributes.Exit Strategy.Planned Exit Options,Business Attributes.Exit Strategy.Exit Timeline,Business Attributes.Innovation & Research.Research & Development.R&D Focus Areas,Business Attributes.Innovation & Research.Research & Development.Research Partnerships,Business Attributes.Innovation & Research.Technology Integration.Core Technologies,Business Attributes.Innovation & Research.Technology Integration.Technology Implementation,Business Attributes.Customer Experience.Service Delivery.Service Channels,Business Attributes.Customer Experience.Service Delivery.Customer Journey,Business Attributes.Customer Experience.Personalization Capabilities.Data Collection,Business Attributes.Customer Experience.Personalization Capabilities.Customization Options,Business Attributes.Additional Considerations.Cultural Fit,Business Attributes.Additional Considerations.Marketing Strategy,Business Attributes.Additional Considerations.Customer Relationship,business_founders[0].name,business_founders[1].name,business_founders[2].name,business_founders[3].name,business_founders[0].role,business_founders[1].role,business_founders[2].role,business_founders[3].role,business_founders,business_founders[0].confidence,Business Attributes.Financial Metrics.Revenue Brackets (Annual).Last Year,Business Attributes.Financial Metrics.Revenue Brackets (Annual).This Year
67bb3a9dc16cfda851c68bf6,Mobile Juice Factory,apple_juice_mobile_factory,not_provided,,,,,,Market Gap Identification,Opportunity-Driven,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing & Industrial,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Business (B2B),"Under $50,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,Direct Feedback,not_provided,not_provided,not_provided,Micro Market (<$1M),No Direct Competition,Niche Player,Significant Improvement,not_provided,Production Ready,Mixed Experience Team,Technical Experts,Co-Founders (2-3),Technical/Engineering,Early Growth (<20% annual),Resource Dependent,National Expansion Ready,Energy-Efficient Production,not_provided,Local Supplier Network,not_provided,not_provided,Job Creation,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Process Innovation,Industry Partnership,not_provided,Licensed Technology,In-Person Service,Usage Period,not_provided,Product Customization,Technology Focus,Partnership Marketing,Service-Based,Frank Geiger,Milo Geiger,,,Founder,Technical Support,,,,,,
67bb3a9dc16cfda851c68bf7,The Ambassador,not_provided,not_provided,not_provided,,,,,Technological Innovation,Gradual Evolution,In Process,Patent Compliance,Patent Awards,not_provided,Tech-Forward,Technology & Digital,not_provided,Prototype Development,not_provided,not_provided,Pre-Revenue,Pre-Profit Stage,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,No Direct Competition,Category Creator,Revolutionary (New to World),Patent Pending,Prototype Phase,not_provided,Technical Experts,not_provided,Technical/Engineering,Pre-Growth,Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Technology Risks,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,In-House Development,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,not_provided,,,,,,,,,,,,
67bb3a9ec16cfda851c68bf8,The Cocksure Lads Movie,not_provided,not_provided,not_provided,,,,,Hobby Turned Business,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Entertainment & Media,not_provided,Prototype Development,Licensing & Royalties,Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Manufacturing & Production,Friends & Family,"$50,000 - $250,000",26-30%,Social Media,not_provided,Social Media Presence,Social Media Marketing,not_provided,High Competition (10+ competitors),New Entrant,Moderate Innovation,Copyrights,Prototype Phase,First-Time Entrepreneurs,Technical Experts,Co-Founders (2-3),Technical/Engineering,Pre-Growth,Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,not_provided,Staffing Challenges,Market Acceptance,Capital Requirements,Franchise Development,Medium-term (3-5 years),Technology Innovation,Industry Partnership,not_provided,not_provided,Online Platform,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Community-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68bf9,SparkGig,sparkgig_1,not_provided,,,,,,Market Gap Identification,Opportunity-Driven,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Technology & Digital,E-commerce Platforms,Initial Market Launch,Commission-Based,Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Technology Infrastructure,Bootstrap Only,not_provided,Over 40%,User Reviews,not_provided,Company Website,not_provided,not_provided,not_provided,New Entrant,Moderate Innovation,not_provided,Market Testing,Serial Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Pre-Growth,Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Technology Risks,Market Acceptance,Capital Requirements,not_provided,No Specific Timeline,User Experience,not_provided,not_provided,In-House Development,Online Platform,Awareness Phase,Interaction Data,Service Personalization,Innovation Focus,Digital Marketing,Community-Based,Desmond,Michael Reed,,,Co-founder,Co-founder,,,,,,
67bb3a9ec16cfda851c68bfa,Safe Twist,safe_twist_1,not_provided,not_provided,,,,,Regulatory Change Response,not_provided,In Process,State/Local Compliance,State Agencies,Patent Awards,not_provided,Manufacturing & Industrial,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,Company Website,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),New Entrant,Significant Improvement,Granted Patents,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Early Growth (<20% annual),Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,not_provided,not_provided,not_provided,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68bfb,Life Kitchen,not_provided,not_provided,not_provided,,,,,Personal Problem/Need,Emergency Response,Not Yet Started,Manufacturing Compliance,not_provided,not_provided,Value-Focused,Food & Beverage,Snacks & Confectionery,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Loss-Making but Growing,Manufacturing & Production,Bootstrap Only,not_provided,not_provided,Direct Feedback,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Moderate Innovation,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Industry-Specific,Early Growth (<20% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,In-Person Service,not_provided,not_provided,not_provided,Social Impact Focus,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68bfc,Glow Recipe,glow_recipe_1,not_provided,Sarah Lee,Christine Chang,,,,Market Trend Response,Planned Launch,Not Yet Started,Import/Export Compliance,International Regulators,not_provided,Trendsetter,Beauty & Personal Care,E-commerce Platforms,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,"$250,000 - $500,000",11-15%,Customer Service,not_provided,Company Website,Content Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Moderate Innovation,Trademarks,Market Testing,Industry Veterans,Marketing Professionals,Small Team (4-10),Marketing/Sales,Fast Growth (50-100% annual),Highly Scalable,International Expansion Ready,Sustainable Packaging,Recyclable Products,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Market Innovation,not_provided,not_provided,not_provided,Online Platform,Awareness Phase,Browsing Behavior,not_provided,Innovation Focus,Content Marketing,Education-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68bfd,Throatscope,throatscope_1,not_provided,,,,,,not_provided,Gradual Evolution,Exempt,Industry-Specific Compliance,not_provided,not_provided,Innovation Pioneer,Healthcare & Wellness,Health Technology,Prototype Development,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Manufacturing & Production,Bootstrap Only,"$50,000 - $250,000",5-10%,not_provided,not_provided,not_provided,not_provided,Micro Market (<$1M),No Direct Competition,New Entrant,Revolutionary (New to World),Patent Pending,Prototype Phase,First-Time Entrepreneurs,Financial Experts,Solo Founder,Business/Management,Pre-Growth,Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,Health Improvement,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,not_provided,Jennifer Holland,,,,"Sole Owner, Inventor",,,,,,,
67bb3a9ec16cfda851c68bfe,Wish You Were Here Dolls,wish_you_were_here_1,not_provided,,,,,,not_provided,not_provided,In Process,Patent Compliance,not_provided,not_provided,not_provided,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,Labor & Workforce,Bootstrap Only,not_provided,not_provided,Direct Feedback,not_provided,Company Website,Social Media Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Moderate Innovation,Patent Pending,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Moderate Growth (20-50% annual),Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Licensing Deal,Medium-term (3-5 years),Design Innovation,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,not_provided,Product Customization,Community-Focused,Social Media Focus,Transaction-Based,Lauren,Lily,,,Founder,Creator,,,,,,
67bb3a9ec16cfda851c68bff,Uprising Food,uprising_food_1,not_provided,William,Kristen,,,,Personal Problem/Need,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,Value-Focused,Food & Beverage,Artisanal & Specialty Foods,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Loss-Making but Growing,Shipping,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Moderate Competition (4-10 competitors),not_provided,Significant Improvement,not_provided,Production Ready,not_provided,not_provided,not_provided,not_provided,Fast Growth (50-100% annual),Highly Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Sustainability Focus,not_provided,Value-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68c00,Birth Beat,birthbeat_1,not_provided,not_provided,,,,,Professional Experience,Gradual Evolution,Fully Compliant,Professional Licensing,Professional Boards,not_provided,not_provided,Education & Training,Educational Technology,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Early Profitability,Marketing & Advertising,Bootstrap Only,"$50,000 - $250,000",5-10%,not_provided,not_provided,Company Website,Social Media Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,Academic Background,Solo Founder,Industry-Specific,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,Sustainable Packaging,not_provided,not_provided,not_provided,not_provided,Education/Skills Development,not_provided,Technology Risks,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Service Innovation,not_provided,not_provided,not_provided,Online Platform,Awareness Phase,not_provided,not_provided,Customer-Centric,Digital Marketing,Education-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68c01,Kids Co Australia,kids_co_australia_1,not_provided,not_provided,,,,,Market Gap Identification,Planned Launch,Not Yet Started,Health & Safety Compliance,State Agencies,not_provided,not_provided,Education & Training,Educational Technology,Growth Phase,Service-Based,Business-to-Business (B2B),"$250,000 - $500,000",Early Profitability,Labor & Workforce,Bootstrap Only,not_provided,not_provided,Direct Feedback,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Business/Management,Fast Growth (50-100% annual),Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Staffing Challenges,Market Acceptance,Capital Requirements,not_provided,not_provided,Service Innovation,not_provided,not_provided,not_provided,In-Person Service,Usage Period,not_provided,not_provided,Community-Focused,Direct Marketing,Service-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68c02,Halo Medical Devices,halo_medical_devices_1,not_provided,,,,,,Personal Problem/Need,Gradual Evolution,Fully Compliant,International Compliance,not_provided,Innovation Recognition,Innovation Pioneer,Healthcare & Wellness,Health Technology,Revenue Generating,Wholesale,Business-to-Business (B2B),"$100,000 - $250,000",Early Profitability,Raw Materials & Supplies,Angel Investors,"$50,000 - $250,000",21-25%,Direct Feedback,not_provided,not_provided,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),New Entrant,Significant Improvement,Granted Patents,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Industry-Specific,Moderate Growth (20-50% annual),Highly Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,Usage Period,not_provided,not_provided,Innovation Focus,Partnership Marketing,Transaction-Based,Hayley Warren,,,,CEO and Founder,,,,,,,
67bb3a9ec16cfda851c68c03,Smart Charts,smart_charts_1,not_provided,not_provided,,,,,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Early Profitability,Manufacturing & Production,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,E-commerce Platform,not_provided,Micro Market (<$1M),not_provided,not_provided,not_provided,not_provided,Market Testing,Solo Founder,not_provided,Solo Founder,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,not_provided,not_provided,not_provided,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68c04,Groovebook,groovebook_1,not_provided,Brian Whiteman,Julie Whiteman,,,,Personal Problem/Need,Accidental Discovery,not_provided,Patent Compliance,USDA,not_provided,Value-Focused,Technology & Digital,Software Development & SaaS,Revenue Generating,Subscription Services,Business-to-Consumer (B2C),"$50,000 - $100,000",Pre-Profit Stage,Manufacturing & Production,Bootstrap Only,"$50,000 - $250,000",Over 40%,not_provided,not_provided,Mobile App,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),Niche Player,Significant Improvement,Patent Pending,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Product Development,not_provided,Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Competition Level,Capital Requirements,Strategic Acquisition,not_provided,Process Innovation,not_provided,not_provided,Proprietary Systems,Mobile App,Subscription Benefits,not_provided,not_provided,Innovation Focus,not_provided,Subscription-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68c05,Cara Ireland,CaraIreland_1,not_provided,not_provided,,,,,Social/Environmental Issue,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Social Impact Leader,Consumer Goods & Retail,not_provided,Concept/Idea Only,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,not_provided,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,No Direct Competition,New Entrant,Revolutionary (New to World),No Protection,Conceptual Phase,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Pre-Growth,Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,Net Positive Impact,Community Development,Ethical Supply Chain,Market Access,Market Acceptance,Capital Requirements,not_provided,not_provided,Social Innovation,not_provided,not_provided,not_provided,not_provided,Awareness Phase,not_provided,not_provided,Social Impact Focus,not_provided,Value-Based,,,,,,,,,,,,
67bb3a9ec16cfda851c68c06,Hummingbirds Early Intervention and Education Service,hummingbirds_1,not_provided,Rebecca,Leah,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,State/Local Compliance,State Agencies,not_provided,not_provided,Education & Training,not_provided,Growth Phase,Service-Based,Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,Labor & Workforce,Bootstrap Only,"Under $50,000",not_provided,Direct Feedback,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Limited Competition (1-3 competitors),Niche Player,Significant Improvement,not_provided,Scaling Production,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Business/Management,Moderate Growth (20-50% annual),Moderately Scalable,not_provided,not_provided,not_provided,Community Events,not_provided,not_provided,Community Development,not_provided,Staffing Challenges,Market Acceptance,Capital Requirements,Franchise Development,Long-term (5-10 years),Service Innovation,not_provided,not_provided,not_provided,In-Person Service,Onboarding Process,Preference Data,Service Personalization,Community-Focused,Word-of-Mouth,Relationship-Based,,,,,,,,,,,,
